13:27:51.037 [main] INFO  Application - BPM Message Parser for Apache Druid starting...
13:27:51.844 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=12839|json_bytes=12933|deserialize_ns=935626|deserialize_ms=0.935626|total_ns=935848|total_ms=0.935848|throughput_mb_s=13.179351704637966
13:27:51.844 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_012.json|file_size_bytes=12933|read_ns=681979|read_ms=0.681979|parse_ns=1291994|parse_ms=1.291994|file_total_ns=1974620|file_total_ms=1.97462
13:27:51.846 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=14508|json_bytes=14637|deserialize_ns=905290|deserialize_ms=0.90529|total_ns=905487|total_ms=0.905487|throughput_mb_s=15.415937467062786
13:27:51.846 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_013.json|file_size_bytes=14637|read_ns=736234|read_ms=0.736234|parse_ns=1201850|parse_ms=1.20185|file_total_ns=1938812|file_total_ms=1.938812
13:27:51.848 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=15998|json_bytes=16095|deserialize_ns=1122758|deserialize_ms=1.122758|total_ns=1122993|total_ms=1.122993|throughput_mb_s=13.6682847734212
13:27:51.849 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_014.json|file_size_bytes=16095|read_ns=762177|read_ms=0.762177|parse_ns=1477963|parse_ms=1.477963|file_total_ns=2240767|file_total_ms=2.240767
13:27:51.850 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=17959|json_bytes=18049|deserialize_ns=1004494|deserialize_ms=1.004494|total_ns=1004731|total_ms=1.004731|throughput_mb_s=17.13181711006867
13:27:51.851 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_015.json|file_size_bytes=18049|read_ns=651252|read_ms=0.651252|parse_ns=1446339|parse_ms=1.446339|file_total_ns=2098223|file_total_ms=2.098223
13:27:51.854 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=16517|json_bytes=16617|deserialize_ns=1433390|deserialize_ms=1.43339|total_ns=1433782|total_ms=1.433782|throughput_mb_s=11.052730551591983
13:27:51.854 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_016.json|file_size_bytes=16617|read_ns=975544|read_ms=0.975544|parse_ns=2023589|parse_ms=2.023589|file_total_ns=2999823|file_total_ms=2.999823
13:27:51.856 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=17566|json_bytes=17711|deserialize_ns=1160458|deserialize_ms=1.160458|total_ns=1160717|total_ms=1.160717|throughput_mb_s=14.551803598871295
13:27:51.856 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_017.json|file_size_bytes=17711|read_ns=734514|read_ms=0.734514|parse_ns=1584308|parse_ms=1.584308|file_total_ns=2319474|file_total_ms=2.319474
13:27:51.858 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=15772|json_bytes=15858|deserialize_ns=985648|deserialize_ms=0.985648|total_ns=985914|total_ms=0.985914|throughput_mb_s=15.339438642285547
13:27:51.858 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_018.json|file_size_bytes=15858|read_ns=663135|read_ms=0.663135|parse_ns=1354507|parse_ms=1.354507|file_total_ns=2018271|file_total_ms=2.018271
13:27:51.860 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=18121|json_bytes=18281|deserialize_ns=926367|deserialize_ms=0.926367|total_ns=926828|total_ms=0.926828|throughput_mb_s=18.810523827746525
13:27:51.860 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_019.json|file_size_bytes=18281|read_ns=606919|read_ms=0.606919|parse_ns=1304092|parse_ms=1.304092|file_total_ns=1911518|file_total_ms=1.911518
13:27:51.862 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=14735|json_bytes=14837|deserialize_ns=809797|deserialize_ms=0.809797|total_ns=810111|total_ms=0.810111|throughput_mb_s=17.466329715951925
13:27:51.863 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_020.json|file_size_bytes=14837|read_ns=843508|read_ms=0.843508|parse_ns=1155942|parse_ms=1.155942|file_total_ns=2000058|file_total_ms=2.000058
13:27:51.864 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=13253|json_bytes=13359|deserialize_ns=729986|deserialize_ms=0.729986|total_ns=730347|total_ms=0.730347|throughput_mb_s=17.4439481409126
13:27:51.865 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_021.json|file_size_bytes=13359|read_ns=857096|read_ms=0.857096|parse_ns=1083297|parse_ms=1.083297|file_total_ns=1940956|file_total_ms=1.940956
13:27:51.867 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=13173|json_bytes=13266|deserialize_ns=632577|deserialize_ms=0.632577|total_ns=632770|total_ms=0.63277|throughput_mb_s=19.99374730383127
13:27:51.867 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_022.json|file_size_bytes=13266|read_ns=1443065|read_ms=1.443065|parse_ns=1003881|parse_ms=1.003881|file_total_ns=2447481|file_total_ms=2.447481
13:27:51.869 [main] INFO  ru.sber.parser.parser.MessageParser - TEMP_PERF|component=parser|operation=parse_one|json_chars=17862|json_bytes=17956|deserialize_ns=914655|deserialize_ms=0.914655|total_ns=914822|total_ms=0.914822|throughput_mb_s=18.718587906052353
13:27:51.870 [main] INFO  Application - TEMP_PERF|component=app.parse|operation=file_parse|strategy=combined|file_name=message_023.json|file_size_bytes=17956|read_ns=1027802|read_ms=1.027802|parse_ns=1232074|parse_ms=1.232074|file_total_ns=2260452|file_total_ms=2.260452
